file,start_time,end_time,cosine_similarity,mean_absolute_error,pearson_correlation,top_k_agreement,top_1_agreement,model1_top1_species,model1_top1_prob,model2_top1_species,model2_top1_prob
Osprey_486589.mp3,6.0,7.894791666666666,0.9996423721313477,5.1878530939575285e-05,0.999640703201294,1.0,1.0,Pandion haliaetus Osprey (),0.7109858393669128,Pandion haliaetus Osprey (),0.80517578125
Peregrine_Falcon_54083.mp3,0.0,2.3504375,0.9752256274223328,8.333390724146739e-06,0.9752236008644104,0.6,1.0,Quiscalus quiscula Common Grackle (),0.05202754586935043,Quiscalus quiscula Common Grackle (),0.0335693359375
Red_tailed_Hawk_39338.mp3,0.0,3.0,0.9965373277664185,2.8792568627977744e-05,0.9965206384658813,1.0,1.0,Power tools Power tools (),0.10796329379081726,Power tools Power tools (),0.11376953125
Red_tailed_Hawk_39338.mp3,3.0,5.010416666666667,0.9699082374572754,4.634127617464401e-05,0.969835102558136,0.8,1.0,Haliaeetus leucocephalus Bald Eagle (),0.0937681570649147,Haliaeetus leucocephalus Bald Eagle (),0.136474609375
Red_tailed_Hawk_52756.mp3,0.0,1.1934583333333333,0.5967451930046082,5.6402499467367306e-05,0.5947669744491577,0.6,1.0,None,0.0,Power tools Power tools (),0.060760498046875
Red_tailed_Hawk_53477.mp3,0.0,1.2734166666666666,0.9958417415618896,4.92974286316894e-05,0.9959402680397034,0.6,1.0,Gastrophryne olivacea Great Plains Narrow-mouthed Toad (),0.11166215687990189,Gastrophryne olivacea Great Plains Narrow-mouthed Toad (),0.188720703125
Red_tailed_Hawk_54354.mp3,0.0,1.2734166666666666,0.9980258941650391,4.5746728574158624e-05,0.9980383515357971,0.8,1.0,Gastrophryne olivacea Great Plains Narrow-mouthed Toad (),0.14812494814395905,Gastrophryne olivacea Great Plains Narrow-mouthed Toad (),0.20361328125
Red_tailed_Hawk_575525.mp3,0.0,1.4860833333333334,0.9827147126197815,3.697995634865947e-05,0.9827114939689636,1.0,1.0,Buteo jamaicensis Red-tailed Hawk (),0.3174554705619812,Buteo jamaicensis Red-tailed Hawk (),0.370361328125
Red_winged_Blackbird_509933.mp3,0.0,3.0,0.9998681545257568,2.3785954908817075e-05,0.9998686909675598,0.8,1.0,Agelaius phoeniceus Red-winged Blackbird (),0.3698503077030182,Agelaius phoeniceus Red-winged Blackbird (),0.483154296875
Red_winged_Blackbird_509933.mp3,3.0,3.776104166666667,0.8206817507743835,8.34624661365524e-05,0.818056046962738,0.6,1.0,Amblycorypha longinicta Common Virtuoso Katydid (),0.03667809069156647,Amblycorypha longinicta Common Virtuoso Katydid (),0.06689453125
Song_Sparrow_522180.mp3,0.0,3.0,0.9998748898506165,2.606777889013756e-05,0.9998751878738403,1.0,1.0,Melospiza melodia Song Sparrow (),0.6001094579696655,Melospiza melodia Song Sparrow (),0.482421875
Song_Sparrow_522180.mp3,3.0,3.7692916666666667,0.5068750381469727,0.00014449417358264327,0.5158923268318176,0.4,1.0,None,0.0,Orchelimum pulchellum Handsome Meadow Katydid (),0.187255859375
Song_Sparrow_695297.mp3,0.0,2.245375,0.9940723180770874,3.6969422581023537e-06,0.9940949082374573,0.8,1.0,None,0.0,Zonotrichia leucophrys White-crowned Sparrow (),0.03094482421875
Tufted_Titmouse_271150.mp3,0.0,1.3194791666666668,0.8457953929901123,4.4948828872293234e-05,0.845673143863678,0.8,1.0,Baeolophus bicolor Tufted Titmouse (),0.17025001347064972,Baeolophus bicolor Tufted Titmouse (),0.1180419921875
White_throated_Sparrow_695297.mp3,0.0,2.245375,0.9940723180770874,3.6969422581023537e-06,0.9940949082374573,0.8,1.0,None,0.0,Zonotrichia leucophrys White-crowned Sparrow (),0.03094482421875
Yellow_Warbler_795868.mp3,0.0,3.0,1.0,9.801103715290083e-07,1.0,1.0,1.0,Cettia cetti Cetti's Warbler (),0.9805121421813965,Cettia cetti Cetti's Warbler (),0.9833984375
Yellow_Warbler_795868.mp3,3.0,3.8005833333333334,0.9950391054153442,2.9554421416833065e-05,0.9950380921363831,0.6,1.0,Cettia cetti Cetti's Warbler (),0.4695175886154175,Cettia cetti Cetti's Warbler (),0.436767578125
