file,start_time,end_time,cosine_similarity,mean_absolute_error,pearson_correlation,top_k_agreement,top_1_agreement,model1_top1_species,model1_top1_prob,model2_top1_species,model2_top1_prob
Great_Horned_Owl_546237.mp3,3.0,4.565333333333333,0.999999463558197,0.0,1.0,1.0,1.0,Engine Engine (),0.061859130859375,Engine Engine (),0.061859130859375
Mallard_419063.mp3,0.0,3.0,0.9999993443489075,0.0,0.9999999403953552,1.0,1.0,Calypte anna Anna's Hummingbird (),0.07623291015625,Calypte anna Anna's Hummingbird (),0.07623291015625
Mallard_419063.mp3,3.0,6.0,0.9999994039535522,0.0,1.0,1.0,1.0,Calypte anna Anna's Hummingbird (),0.11651611328125,Calypte anna Anna's Hummingbird (),0.11651611328125
Mallard_419063.mp3,6.0,6.305208333333334,0.9999998807907104,0.0,1.0,1.0,1.0,Engine Engine (),0.1282958984375,Engine Engine (),0.1282958984375
Mallard_792532.mp3,0.0,1.3929791666666667,1.0,0.0,1.0,1.0,1.0,Bambusicola sonorivox Taiwan Bamboo-Partridge (),0.037384033203125,Bambusicola sonorivox Taiwan Bamboo-Partridge (),0.037384033203125
Mourning_Dove_116226.mp3,0.0,1.3500208333333332,0.9999999403953552,0.0,0.9999997019767761,1.0,1.0,Dryophytes femoralis Pine Woods Treefrog (),0.10345458984375,Dryophytes femoralis Pine Woods Treefrog (),0.10345458984375
Northern_Cardinal_640674.mp3,0.0,3.0,1.0,0.0,1.0,1.0,1.0,Cardinalis cardinalis Northern Cardinal (),0.1279296875,Cardinalis cardinalis Northern Cardinal (),0.1279296875
Northern_Cardinal_640674.mp3,3.0,3.0132083333333335,0.9999995231628418,0.0,1.0,1.0,1.0,Orchelimum pulchellum Handsome Meadow Katydid (),0.09466552734375,Orchelimum pulchellum Handsome Meadow Katydid (),0.09466552734375
Northern_Cardinal_737543.mp3,0.0,3.0,1.0000001192092896,0.0,0.9999997615814209,1.0,1.0,Cardinalis cardinalis Northern Cardinal (),0.99658203125,Cardinalis cardinalis Northern Cardinal (),0.99658203125
Northern_Cardinal_737543.mp3,3.0,4.7941875,1.0,0.0,1.0,1.0,1.0,Cardinalis cardinalis Northern Cardinal (),0.9208984375,Cardinalis cardinalis Northern Cardinal (),0.9208984375
Northern_Cardinal_799265.mp3,0.0,3.0,1.0000007152557373,0.0,0.9999999403953552,1.0,1.0,Cardinalis cardinalis Northern Cardinal (),0.84228515625,Cardinalis cardinalis Northern Cardinal (),0.84228515625
Northern_Cardinal_799265.mp3,3.0,6.0,1.0000001192092896,0.0,1.0,1.0,1.0,Cardinalis cardinalis Northern Cardinal (),0.974609375,Cardinalis cardinalis Northern Cardinal (),0.974609375
Northern_Cardinal_799265.mp3,6.0,6.789,0.9999998211860657,0.0,0.9999998807907104,1.0,1.0,Engine Engine (),0.10687255859375,Engine Engine (),0.10687255859375
Northern_Flicker_519222.mp3,0.0,3.0,1.0000001192092896,0.0,0.9999999403953552,1.0,1.0,Colaptes auratus Northern Flicker (),0.87890625,Colaptes auratus Northern Flicker (),0.87890625
Northern_Flicker_519222.mp3,3.0,5.998125,0.9999995827674866,0.0,1.0,1.0,1.0,Colaptes auratus Northern Flicker (),0.31689453125,Colaptes auratus Northern Flicker (),0.31689453125
Northern_Mockingbird_758908.mp3,0.0,3.0,1.0,0.0,1.0,1.0,1.0,Toxostoma rufum Brown Thrasher (),0.2435302734375,Toxostoma rufum Brown Thrasher (),0.2435302734375
Northern_Mockingbird_758908.mp3,3.0,6.0,1.0,0.0,0.9999997615814209,1.0,1.0,Turdus assimilis White-throated Thrush (),0.0421142578125,Turdus assimilis White-throated Thrush (),0.0421142578125
Northern_Mockingbird_758908.mp3,6.0,7.894791666666666,0.9999995231628418,0.0,1.0,1.0,1.0,Mimus patagonicus Patagonian Mockingbird (),0.138916015625,Mimus patagonicus Patagonian Mockingbird (),0.138916015625
Osprey_156677.mp3,0.0,3.0,1.000000238418579,0.0,0.9999997615814209,1.0,1.0,Engine Engine (),0.1502685546875,Engine Engine (),0.1502685546875
Osprey_156677.mp3,3.0,6.0,0.9999996423721313,0.0,0.9999998807907104,1.0,1.0,Gun Gun (),0.1571044921875,Gun Gun (),0.1571044921875
Osprey_156677.mp3,6.0,8.016958333333333,0.9999993443489075,0.0,0.9999998807907104,1.0,1.0,Power tools Power tools (),0.11651611328125,Power tools Power tools (),0.11651611328125
Osprey_486589.mp3,0.0,3.0,1.000000238418579,0.0,1.0,1.0,1.0,Pandion haliaetus Osprey (),0.64599609375,Pandion haliaetus Osprey (),0.64599609375
Osprey_486589.mp3,3.0,6.0,1.0000001192092896,0.0,1.0,1.0,1.0,Pandion haliaetus Osprey (),0.87060546875,Pandion haliaetus Osprey (),0.87060546875
Osprey_486589.mp3,6.0,7.894791666666666,1.0000007152557373,0.0,0.9999995827674866,1.0,1.0,Pandion haliaetus Osprey (),0.80517578125,Pandion haliaetus Osprey (),0.80517578125
Peregrine_Falcon_54083.mp3,0.0,2.3504375,1.0000001192092896,0.0,1.0,1.0,1.0,Quiscalus quiscula Common Grackle (),0.0335693359375,Quiscalus quiscula Common Grackle (),0.0335693359375
Red_tailed_Hawk_39338.mp3,0.0,3.0,0.9999997615814209,0.0,0.9999998211860657,1.0,1.0,Power tools Power tools (),0.11376953125,Power tools Power tools (),0.11376953125
Red_tailed_Hawk_39338.mp3,3.0,5.010416666666667,0.9999999403953552,0.0,0.9999998211860657,1.0,1.0,Haliaeetus leucocephalus Bald Eagle (),0.136474609375,Haliaeetus leucocephalus Bald Eagle (),0.136474609375
Red_tailed_Hawk_52756.mp3,0.0,1.1934583333333333,1.0,0.0,0.9999997615814209,1.0,1.0,Power tools Power tools (),0.060760498046875,Power tools Power tools (),0.060760498046875
Red_tailed_Hawk_53477.mp3,0.0,1.2734166666666666,1.0000003576278687,0.0,1.0,1.0,1.0,Gastrophryne olivacea Great Plains Narrow-mouthed Toad (),0.188720703125,Gastrophryne olivacea Great Plains Narrow-mouthed Toad (),0.188720703125
Red_tailed_Hawk_54354.mp3,0.0,1.2734166666666666,1.0000003576278687,0.0,1.0,1.0,1.0,Gastrophryne olivacea Great Plains Narrow-mouthed Toad (),0.20361328125,Gastrophryne olivacea Great Plains Narrow-mouthed Toad (),0.20361328125
Red_tailed_Hawk_575525.mp3,0.0,1.4860833333333334,1.000000238418579,0.0,1.0,1.0,1.0,Buteo jamaicensis Red-tailed Hawk (),0.370361328125,Buteo jamaicensis Red-tailed Hawk (),0.370361328125
Red_winged_Blackbird_509933.mp3,0.0,3.0,0.9999999403953552,0.0,1.0,1.0,1.0,Agelaius phoeniceus Red-winged Blackbird (),0.483154296875,Agelaius phoeniceus Red-winged Blackbird (),0.483154296875
Red_winged_Blackbird_509933.mp3,3.0,3.776104166666667,0.9999993443489075,0.0,1.0,1.0,1.0,Amblycorypha longinicta Common Virtuoso Katydid (),0.06689453125,Amblycorypha longinicta Common Virtuoso Katydid (),0.06689453125
Song_Sparrow_522180.mp3,0.0,3.0,1.0,0.0,1.0,1.0,1.0,Melospiza melodia Song Sparrow (),0.482421875,Melospiza melodia Song Sparrow (),0.482421875
Song_Sparrow_522180.mp3,3.0,3.7692916666666667,1.000000238418579,0.0,1.0,1.0,1.0,Orchelimum pulchellum Handsome Meadow Katydid (),0.187255859375,Orchelimum pulchellum Handsome Meadow Katydid (),0.187255859375
Song_Sparrow_695297.mp3,0.0,2.245375,1.0,0.0,0.9999996423721313,1.0,1.0,Zonotrichia leucophrys White-crowned Sparrow (),0.03094482421875,Zonotrichia leucophrys White-crowned Sparrow (),0.03094482421875
Tufted_Titmouse_271150.mp3,0.0,1.3194791666666668,0.9999998807907104,0.0,0.9999999403953552,1.0,1.0,Baeolophus bicolor Tufted Titmouse (),0.1180419921875,Baeolophus bicolor Tufted Titmouse (),0.1180419921875
White_throated_Sparrow_695297.mp3,0.0,2.245375,1.0,0.0,0.9999996423721313,1.0,1.0,Zonotrichia leucophrys White-crowned Sparrow (),0.03094482421875,Zonotrichia leucophrys White-crowned Sparrow (),0.03094482421875
Yellow_Warbler_795868.mp3,0.0,3.0,1.0,0.0,1.0,1.0,1.0,Cettia cetti Cetti's Warbler (),0.9833984375,Cettia cetti Cetti's Warbler (),0.9833984375
Yellow_Warbler_795868.mp3,3.0,3.8005833333333334,1.0000001192092896,0.0,1.0,1.0,1.0,Cettia cetti Cetti's Warbler (),0.436767578125,Cettia cetti Cetti's Warbler (),0.436767578125
