file,start_time,end_time,cosine_similarity,mean_absolute_error,pearson_correlation,top_k_agreement,top_1_agreement,model1_top1_species,model1_top1_prob,model2_top1_species,model2_top1_prob
Osprey_486589.mp3,0.0,3.0,0.8575994372367859,0.0001937787455972284,0.8577135801315308,0.2,1.0,Pandion haliaetus Osprey (),0.348876953125,Pandion haliaetus Osprey (),0.64599609375
Osprey_486589.mp3,3.0,6.0,0.964048445224762,0.00014057326188776642,0.9640681147575378,0.2,1.0,Pandion haliaetus Osprey (),0.759765625,Pandion haliaetus Osprey (),0.87060546875
Osprey_486589.mp3,6.0,7.894791666666666,0.9840272068977356,0.0001735304540488869,0.9840179681777954,0.6,1.0,Pandion haliaetus Osprey (),0.5126953125,Pandion haliaetus Osprey (),0.80517578125
Peregrine_Falcon_54083.mp3,0.0,2.3504375,0.06348393857479095,7.598585216328502e-05,0.06125583499670029,0.0,0.0,Power tools Power tools (),0.0631103515625,Quiscalus quiscula Common Grackle (),0.0335693359375
Red_tailed_Hawk_39338.mp3,0.0,3.0,0.1397387832403183,0.00024123460752889514,0.13868896663188934,0.4,0.0,Conocephalus brevipennis Short-winged Meadow Katydid (),0.398193359375,Power tools Power tools (),0.11376953125
Red_tailed_Hawk_39338.mp3,3.0,5.010416666666667,0.7222450971603394,0.00011025027924915776,0.721610426902771,0.4,1.0,Haliaeetus leucocephalus Bald Eagle (),0.09735107421875,Haliaeetus leucocephalus Bald Eagle (),0.136474609375
Red_tailed_Hawk_52756.mp3,0.0,1.1934583333333333,0.8144513964653015,9.870646317722276e-05,0.8124015927314758,0.4,0.0,Engine Engine (),0.042694091796875,Power tools Power tools (),0.060760498046875
Red_tailed_Hawk_53477.mp3,0.0,1.2734166666666666,0.07278310507535934,0.00012255650653969496,0.06397168338298798,0.0,0.0,None,0.0,Gastrophryne olivacea Great Plains Narrow-mouthed Toad (),0.188720703125
Red_tailed_Hawk_54354.mp3,0.0,1.2734166666666666,0.03446061536669731,0.00015048854402266443,0.02452676370739937,0.0,0.0,None,0.0,Gastrophryne olivacea Great Plains Narrow-mouthed Toad (),0.20361328125
Red_tailed_Hawk_575525.mp3,0.0,1.4860833333333334,0.6031128168106079,0.00012308543955441564,0.6029368042945862,0.2,1.0,Buteo jamaicensis Red-tailed Hawk (),0.10260009765625,Buteo jamaicensis Red-tailed Hawk (),0.370361328125
Red_winged_Blackbird_509933.mp3,0.0,3.0,0.2273535132408142,0.00021996274881530553,0.22691604495048523,0.8,0.0,Ammospiza maritima Seaside Sparrow (),0.31787109375,Agelaius phoeniceus Red-winged Blackbird (),0.483154296875
Red_winged_Blackbird_509933.mp3,3.0,3.776104166666667,0.09339391440153122,0.00018336249922867864,0.06338315457105637,0.0,0.0,None,0.0,Amblycorypha longinicta Common Virtuoso Katydid (),0.06689453125
Song_Sparrow_522180.mp3,0.0,3.0,0.013218461535871029,0.00021835361258126795,0.011052727699279785,0.0,0.0,Ficedula albicollis Collared Flycatcher (),0.0460205078125,Melospiza melodia Song Sparrow (),0.482421875
Song_Sparrow_522180.mp3,3.0,3.7692916666666667,0.04093537479639053,0.00013854623830411583,0.033043332397937775,0.2,0.0,Siren Siren (),0.03765869140625,Orchelimum pulchellum Handsome Meadow Katydid (),0.187255859375
Song_Sparrow_695297.mp3,0.0,2.245375,0.33190616965293884,0.00010047972318716347,0.3323489725589752,0.4,0.0,None,0.0,Zonotrichia leucophrys White-crowned Sparrow (),0.03094482421875
Tufted_Titmouse_271150.mp3,0.0,1.3194791666666668,0.14006748795509338,0.00010009398101828992,0.13812439143657684,0.2,0.0,Surniculus dicruroides Fork-tailed Drongo-Cuckoo (),0.04083251953125,Baeolophus bicolor Tufted Titmouse (),0.1180419921875
White_throated_Sparrow_695297.mp3,0.0,2.245375,0.33190616965293884,0.00010047972318716347,0.3323489725589752,0.4,0.0,None,0.0,Zonotrichia leucophrys White-crowned Sparrow (),0.03094482421875
Yellow_Warbler_795868.mp3,0.0,3.0,0.007129242643713951,0.0002657082804944366,0.006441988982260227,0.0,0.0,Conocephalus brevipennis Short-winged Meadow Katydid (),0.0936279296875,Cettia cetti Cetti's Warbler (),0.9833984375
Yellow_Warbler_795868.mp3,3.0,3.8005833333333334,0.0036937559489160776,0.00031993960146792233,0.0030273732263594866,0.0,0.0,Hirundo rustica Barn Swallow (),0.478759765625,Cettia cetti Cetti's Warbler (),0.436767578125
